gene_id	symbol	entrezgene	chromosome_name	heatmap.id
LMB2-1.2_002114	NA	NA	NA	LMB2-1.2_002114
LMB2-1.2_002115	NA	NA	NA	LMB2-1.2_002115
LMB2-1.2_002116	NA	NA	NA	LMB2-1.2_002116
LMB2-1.2_002117	NA	NA	NA	LMB2-1.2_002117
LMB2-1.2_002118	NA	NA	NA	LMB2-1.2_002118
LMB2-1.2_002119	NA	NA	NA	LMB2-1.2_002119
LMB2-1.2_002120	NA	NA	NA	LMB2-1.2_002120
LMB2-1.2_002121	NA	NA	NA	LMB2-1.2_002121
LMB2-1.2_002122	NA	NA	NA	LMB2-1.2_002122
LMB2-1.2_002123	NA	NA	NA	LMB2-1.2_002123
LMB2-1.2_002124	NA	NA	NA	LMB2-1.2_002124
LMB2-1.2_002125	NA	NA	NA	LMB2-1.2_002125
LMB2-1.2_002126	NA	NA	NA	LMB2-1.2_002126
LMB2-1.2_002127	NA	NA	NA	LMB2-1.2_002127
LMB2-1.2_002128	NA	NA	NA	LMB2-1.2_002128
LMB2-1.2_002129	NA	NA	NA	LMB2-1.2_002129
LMB2-1.2_002130	NA	NA	NA	LMB2-1.2_002130
LMB2-1.2_002131	NA	NA	NA	LMB2-1.2_002131
LMB2-1.2_002132	NA	NA	NA	LMB2-1.2_002132
LMB2-1.2_002133	NA	NA	NA	LMB2-1.2_002133
LMB2-1.2_002134	NA	NA	NA	LMB2-1.2_002134
LMB2-1.2_002135	NA	NA	NA	LMB2-1.2_002135
LMB2-1.2_002136	NA	NA	NA	LMB2-1.2_002136
LMB2-1.2_002137	NA	NA	NA	LMB2-1.2_002137
LMB2-1.2_002138	NA	NA	NA	LMB2-1.2_002138
LMB2-1.2_002139	NA	NA	NA	LMB2-1.2_002139
LMB2-1.2_002140	NA	NA	NA	LMB2-1.2_002140
LMB2-1.2_002141	NA	NA	NA	LMB2-1.2_002141
LMB2-1.2_002142	NA	NA	NA	LMB2-1.2_002142
LMB2-1.2_002143	NA	NA	NA	LMB2-1.2_002143
LMB2-1.2_002144	NA	NA	NA	LMB2-1.2_002144
LMB2-1.2_002145	NA	NA	NA	LMB2-1.2_002145
LMB2-1.2_002146	NA	NA	NA	LMB2-1.2_002146
LMB2-1.2_002147	NA	NA	NA	LMB2-1.2_002147
LMB2-1.2_002148	NA	NA	NA	LMB2-1.2_002148
LMB2-1.2_002149	NA	NA	NA	LMB2-1.2_002149
LMB2-1.2_002150	NA	NA	NA	LMB2-1.2_002150
LMB2-1.2_002151	NA	NA	NA	LMB2-1.2_002151
LMB2-1.2_002152	NA	NA	NA	LMB2-1.2_002152
LMB2-1.2_002153	NA	NA	NA	LMB2-1.2_002153
LMB2-1.2_002154	NA	NA	NA	LMB2-1.2_002154
LMB2-1.2_002155	NA	NA	NA	LMB2-1.2_002155
LMB2-1.2_002156	NA	NA	NA	LMB2-1.2_002156
LMB2-1.2_002157	NA	NA	NA	LMB2-1.2_002157
LMB2-1.2_002158	NA	NA	NA	LMB2-1.2_002158
LMB2-1.2_002159	NA	NA	NA	LMB2-1.2_002159
LMB2-1.2_002160	NA	NA	NA	LMB2-1.2_002160
LMB2-1.2_002161	NA	NA	NA	LMB2-1.2_002161
LMB2-1.2_002162	NA	NA	NA	LMB2-1.2_002162
LMB2-1.2_002163	NA	NA	NA	LMB2-1.2_002163
LMB2-1.2_002164	NA	NA	NA	LMB2-1.2_002164
LMB2-1.2_002165	NA	NA	NA	LMB2-1.2_002165
LMB2-1.2_002166	NA	NA	NA	LMB2-1.2_002166
LMB2-1.2_002167	NA	NA	NA	LMB2-1.2_002167
LMB2-1.2_002168	NA	NA	NA	LMB2-1.2_002168
LMB2-1.2_002169	NA	NA	NA	LMB2-1.2_002169
LMB2-1.2_002170	NA	NA	NA	LMB2-1.2_002170
LMB2-1.2_002171	NA	NA	NA	LMB2-1.2_002171
LMB2-1.2_002172	NA	NA	NA	LMB2-1.2_002172
LMB2-1.2_002173	NA	NA	NA	LMB2-1.2_002173
LMB2-1.2_002174	NA	NA	NA	LMB2-1.2_002174
LMB2-1.2_002175	NA	NA	NA	LMB2-1.2_002175
LMB2-1.2_002176	NA	NA	NA	LMB2-1.2_002176
LMB2-1.2_002177	NA	NA	NA	LMB2-1.2_002177
LMB2-1.2_002178	NA	NA	NA	LMB2-1.2_002178
LMB2-1.2_002179	NA	NA	NA	LMB2-1.2_002179
LMB2-1.2_002180	NA	NA	NA	LMB2-1.2_002180
LMB2-1.2_002181	NA	NA	NA	LMB2-1.2_002181
LMB2-1.2_002182	NA	NA	NA	LMB2-1.2_002182
LMB2-1.2_002183	NA	NA	NA	LMB2-1.2_002183
LMB2-1.2_002184	NA	NA	NA	LMB2-1.2_002184
LMB2-1.2_002185	NA	NA	NA	LMB2-1.2_002185
LMB2-1.2_002186	NA	NA	NA	LMB2-1.2_002186
LMB2-1.2_002187	NA	NA	NA	LMB2-1.2_002187
LMB2-1.2_002188	NA	NA	NA	LMB2-1.2_002188
LMB2-1.2_002189	NA	NA	NA	LMB2-1.2_002189
LMB2-1.2_002190	NA	NA	NA	LMB2-1.2_002190
LMB2-1.2_002191	NA	NA	NA	LMB2-1.2_002191
LMB2-1.2_002192	NA	NA	NA	LMB2-1.2_002192
LMB2-1.2_002193	NA	NA	NA	LMB2-1.2_002193
LMB2-1.2_002194	NA	NA	NA	LMB2-1.2_002194
LMB2-1.2_002195	NA	NA	NA	LMB2-1.2_002195
LMB2-1.2_002196	NA	NA	NA	LMB2-1.2_002196
LMB2-1.2_002197	NA	NA	NA	LMB2-1.2_002197
LMB2-1.2_002198	NA	NA	NA	LMB2-1.2_002198
LMB2-1.2_002199	NA	NA	NA	LMB2-1.2_002199
LMB2-1.2_002200	NA	NA	NA	LMB2-1.2_002200
LMB2-1.2_002201	NA	NA	NA	LMB2-1.2_002201
LMB2-1.2_002202	NA	NA	NA	LMB2-1.2_002202
LMB2-1.2_002203	NA	NA	NA	LMB2-1.2_002203
LMB2-1.2_002204	NA	NA	NA	LMB2-1.2_002204
LMB2-1.2_002205	NA	NA	NA	LMB2-1.2_002205
LMB2-1.2_002206	NA	NA	NA	LMB2-1.2_002206
LMB2-1.2_002207	NA	NA	NA	LMB2-1.2_002207
LMB2-1.2_002208	NA	NA	NA	LMB2-1.2_002208
LMB2-1.2_002209	NA	NA	NA	LMB2-1.2_002209
LMB2-1.2_002210	NA	NA	NA	LMB2-1.2_002210
LMB2-1.2_002211	NA	NA	NA	LMB2-1.2_002211
LMB2-1.2_002212	NA	NA	NA	LMB2-1.2_002212
LMB2-1.2_002213	NA	NA	NA	LMB2-1.2_002213
LMB2-1.2_002214	NA	NA	NA	LMB2-1.2_002214
LMB2-1.2_002215	NA	NA	NA	LMB2-1.2_002215
LMB2-1.2_002216	NA	NA	NA	LMB2-1.2_002216
LMB2-1.2_002217	NA	NA	NA	LMB2-1.2_002217
LMB2-1.2_002218	NA	NA	NA	LMB2-1.2_002218
LMB2-1.2_002219	NA	NA	NA	LMB2-1.2_002219
LMB2-1.2_002220	NA	NA	NA	LMB2-1.2_002220
LMB2-1.2_002221	NA	NA	NA	LMB2-1.2_002221
LMB2-1.2_002222	NA	NA	NA	LMB2-1.2_002222
LMB2-1.2_002223	NA	NA	NA	LMB2-1.2_002223
LMB2-1.2_002224	NA	NA	NA	LMB2-1.2_002224
LMB2-1.2_002225	NA	NA	NA	LMB2-1.2_002225
LMB2-1.2_002226	NA	NA	NA	LMB2-1.2_002226
LMB2-1.2_002227	NA	NA	NA	LMB2-1.2_002227
LMB2-1.2_002228	NA	NA	NA	LMB2-1.2_002228
LMB2-1.2_002229	NA	NA	NA	LMB2-1.2_002229
LMB2-1.2_002230	NA	NA	NA	LMB2-1.2_002230
LMB2-1.2_002231	NA	NA	NA	LMB2-1.2_002231
LMB2-1.2_002232	NA	NA	NA	LMB2-1.2_002232
LMB2-1.2_002233	NA	NA	NA	LMB2-1.2_002233
LMB2-1.2_002234	NA	NA	NA	LMB2-1.2_002234
LMB2-1.2_002235	NA	NA	NA	LMB2-1.2_002235
LMB2-1.2_002236	NA	NA	NA	LMB2-1.2_002236
LMB2-1.2_002237	NA	NA	NA	LMB2-1.2_002237
LMB2-1.2_002238	NA	NA	NA	LMB2-1.2_002238
LMB2-1.2_002239	NA	NA	NA	LMB2-1.2_002239
LMB2-1.2_002240	NA	NA	NA	LMB2-1.2_002240
LMB2-1.2_002241	NA	NA	NA	LMB2-1.2_002241
LMB2-1.2_002242	NA	NA	NA	LMB2-1.2_002242
LMB2-1.2_002243	NA	NA	NA	LMB2-1.2_002243
LMB2-1.2_002244	NA	NA	NA	LMB2-1.2_002244
LMB2-1.2_002245	NA	NA	NA	LMB2-1.2_002245
LMB2-1.2_002246	NA	NA	NA	LMB2-1.2_002246
LMB2-1.2_002247	NA	NA	NA	LMB2-1.2_002247
LMB2-1.2_002248	NA	NA	NA	LMB2-1.2_002248
LMB2-1.2_002249	NA	NA	NA	LMB2-1.2_002249
LMB2-1.2_002250	NA	NA	NA	LMB2-1.2_002250
LMB2-1.2_002251	NA	NA	NA	LMB2-1.2_002251
LMB2-1.2_002252	NA	NA	NA	LMB2-1.2_002252
LMB2-1.2_002253	NA	NA	NA	LMB2-1.2_002253
LMB2-1.2_002254	NA	NA	NA	LMB2-1.2_002254
LMB2-1.2_002255	NA	NA	NA	LMB2-1.2_002255
LMB2-1.2_002256	NA	NA	NA	LMB2-1.2_002256
LMB2-1.2_002257	NA	NA	NA	LMB2-1.2_002257
LMB2-1.2_002258	NA	NA	NA	LMB2-1.2_002258
LMB2-1.2_002259	NA	NA	NA	LMB2-1.2_002259
LMB2-1.2_002260	NA	NA	NA	LMB2-1.2_002260
LMB2-1.2_002261	NA	NA	NA	LMB2-1.2_002261
LMB2-1.2_002262	NA	NA	NA	LMB2-1.2_002262
LMB2-1.2_002263	NA	NA	NA	LMB2-1.2_002263
LMB2-1.2_002264	NA	NA	NA	LMB2-1.2_002264
LMB2-1.2_002265	NA	NA	NA	LMB2-1.2_002265
LMB2-1.2_002266	NA	NA	NA	LMB2-1.2_002266
LMB2-1.2_002267	NA	NA	NA	LMB2-1.2_002267
LMB2-1.2_002268	NA	NA	NA	LMB2-1.2_002268
LMB2-1.2_002269	NA	NA	NA	LMB2-1.2_002269
LMB2-1.2_002270	NA	NA	NA	LMB2-1.2_002270
LMB2-1.2_002271	NA	NA	NA	LMB2-1.2_002271
LMB2-1.2_002272	NA	NA	NA	LMB2-1.2_002272
LMB2-1.2_002273	NA	NA	NA	LMB2-1.2_002273
LMB2-1.2_002274	NA	NA	NA	LMB2-1.2_002274
LMB2-1.2_002275	NA	NA	NA	LMB2-1.2_002275
LMB2-1.2_002276	NA	NA	NA	LMB2-1.2_002276
LMB2-1.2_002277	NA	NA	NA	LMB2-1.2_002277
LMB2-1.2_002278	NA	NA	NA	LMB2-1.2_002278
LMB2-1.2_002279	NA	NA	NA	LMB2-1.2_002279
LMB2-1.2_002280	NA	NA	NA	LMB2-1.2_002280
LMB2-1.2_002281	NA	NA	NA	LMB2-1.2_002281
LMB2-1.2_002282	NA	NA	NA	LMB2-1.2_002282
LMB2-1.2_002283	NA	NA	NA	LMB2-1.2_002283
LMB2-1.2_002284	NA	NA	NA	LMB2-1.2_002284
LMB2-1.2_002285	NA	NA	NA	LMB2-1.2_002285
LMB2-1.2_002286	NA	NA	NA	LMB2-1.2_002286
LMB2-1.2_002287	NA	NA	NA	LMB2-1.2_002287
LMB2-1.2_002288	NA	NA	NA	LMB2-1.2_002288
LMB2-1.2_002289	NA	NA	NA	LMB2-1.2_002289
LMB2-1.2_002290	NA	NA	NA	LMB2-1.2_002290
LMB2-1.2_002291	NA	NA	NA	LMB2-1.2_002291
LMB2-1.2_002292	NA	NA	NA	LMB2-1.2_002292
LMB2-1.2_002293	NA	NA	NA	LMB2-1.2_002293
LMB2-1.2_002294	NA	NA	NA	LMB2-1.2_002294
LMB2-1.2_002295	NA	NA	NA	LMB2-1.2_002295
LMB2-1.2_002296	NA	NA	NA	LMB2-1.2_002296
LMB2-1.2_002297	NA	NA	NA	LMB2-1.2_002297
LMB2-1.2_002298	NA	NA	NA	LMB2-1.2_002298
LMB2-1.2_002299	NA	NA	NA	LMB2-1.2_002299
LMB2-1.2_002300	NA	NA	NA	LMB2-1.2_002300
LMB2-1.2_002301	NA	NA	NA	LMB2-1.2_002301
LMB2-1.2_002302	NA	NA	NA	LMB2-1.2_002302
LMB2-1.2_002303	NA	NA	NA	LMB2-1.2_002303
LMB2-1.2_002304	NA	NA	NA	LMB2-1.2_002304
LMB2-1.2_002305	NA	NA	NA	LMB2-1.2_002305
LMB2-1.2_002306	NA	NA	NA	LMB2-1.2_002306
LMB2-1.2_002307	NA	NA	NA	LMB2-1.2_002307
LMB2-1.2_002308	NA	NA	NA	LMB2-1.2_002308
LMB2-1.2_002309	NA	NA	NA	LMB2-1.2_002309
LMB2-1.2_002310	NA	NA	NA	LMB2-1.2_002310
LMB2-1.2_002311	NA	NA	NA	LMB2-1.2_002311
LMB2-1.2_002312	NA	NA	NA	LMB2-1.2_002312
LMB2-1.2_002313	NA	NA	NA	LMB2-1.2_002313
LMB2-1.2_002314	NA	NA	NA	LMB2-1.2_002314
LMB2-1.2_002315	NA	NA	NA	LMB2-1.2_002315
LMB2-1.2_002316	NA	NA	NA	LMB2-1.2_002316
LMB2-1.2_002317	NA	NA	NA	LMB2-1.2_002317
LMB2-1.2_002318	NA	NA	NA	LMB2-1.2_002318
LMB2-1.2_002319	NA	NA	NA	LMB2-1.2_002319
LMB2-1.2_002320	NA	NA	NA	LMB2-1.2_002320
LMB2-1.2_002321	NA	NA	NA	LMB2-1.2_002321
LMB2-1.2_002322	NA	NA	NA	LMB2-1.2_002322
LMB2-1.2_002323	NA	NA	NA	LMB2-1.2_002323
LMB2-1.2_002324	NA	NA	NA	LMB2-1.2_002324
LMB2-1.2_002325	NA	NA	NA	LMB2-1.2_002325
LMB2-1.2_002326	NA	NA	NA	LMB2-1.2_002326
LMB2-1.2_002327	NA	NA	NA	LMB2-1.2_002327
LMB2-1.2_002328	NA	NA	NA	LMB2-1.2_002328
LMB2-1.2_002329	NA	NA	NA	LMB2-1.2_002329
LMB2-1.2_002330	NA	NA	NA	LMB2-1.2_002330
LMB2-1.2_002331	NA	NA	NA	LMB2-1.2_002331
LMB2-1.2_002332	NA	NA	NA	LMB2-1.2_002332
LMB2-1.2_002333	NA	NA	NA	LMB2-1.2_002333
LMB2-1.2_002334	NA	NA	NA	LMB2-1.2_002334
LMB2-1.2_002335	NA	NA	NA	LMB2-1.2_002335
LMB2-1.2_002336	NA	NA	NA	LMB2-1.2_002336
LMB2-1.2_002337	NA	NA	NA	LMB2-1.2_002337
LMB2-1.2_002338	NA	NA	NA	LMB2-1.2_002338
LMB2-1.2_002339	NA	NA	NA	LMB2-1.2_002339
LMB2-1.2_002340	NA	NA	NA	LMB2-1.2_002340
LMB2-1.2_002341	NA	NA	NA	LMB2-1.2_002341
LMB2-1.2_002342	NA	NA	NA	LMB2-1.2_002342
LMB2-1.2_002343	NA	NA	NA	LMB2-1.2_002343
LMB2-1.2_002344	NA	NA	NA	LMB2-1.2_002344
LMB2-1.2_002345	NA	NA	NA	LMB2-1.2_002345
LMB2-1.2_002346	NA	NA	NA	LMB2-1.2_002346
LMB2-1.2_002347	NA	NA	NA	LMB2-1.2_002347
LMB2-1.2_002348	NA	NA	NA	LMB2-1.2_002348
LMB2-1.2_002349	NA	NA	NA	LMB2-1.2_002349
LMB2-1.2_002350	NA	NA	NA	LMB2-1.2_002350
LMB2-1.2_002351	NA	NA	NA	LMB2-1.2_002351
LMB2-1.2_002352	NA	NA	NA	LMB2-1.2_002352
LMB2-1.2_002353	NA	NA	NA	LMB2-1.2_002353
LMB2-1.2_002354	NA	NA	NA	LMB2-1.2_002354
LMB2-1.2_002355	NA	NA	NA	LMB2-1.2_002355
LMB2-1.2_002356	NA	NA	NA	LMB2-1.2_002356
LMB2-1.2_002357	NA	NA	NA	LMB2-1.2_002357
LMB2-1.2_002358	NA	NA	NA	LMB2-1.2_002358
LMB2-1.2_002359	NA	NA	NA	LMB2-1.2_002359
LMB2-1.2_002360	NA	NA	NA	LMB2-1.2_002360
LMB2-1.2_002361	NA	NA	NA	LMB2-1.2_002361
LMB2-1.2_002362	NA	NA	NA	LMB2-1.2_002362
LMB2-1.2_002363	NA	NA	NA	LMB2-1.2_002363
LMB2-1.2_002364	NA	NA	NA	LMB2-1.2_002364
LMB2-1.2_002365	NA	NA	NA	LMB2-1.2_002365
LMB2-1.2_002366	NA	NA	NA	LMB2-1.2_002366
LMB2-1.2_002367	NA	NA	NA	LMB2-1.2_002367
LMB2-1.2_002368	NA	NA	NA	LMB2-1.2_002368
LMB2-1.2_002369	NA	NA	NA	LMB2-1.2_002369
LMB2-1.2_002370	NA	NA	NA	LMB2-1.2_002370
LMB2-1.2_002371	NA	NA	NA	LMB2-1.2_002371
LMB2-1.2_002372	NA	NA	NA	LMB2-1.2_002372
LMB2-1.2_002373	NA	NA	NA	LMB2-1.2_002373
LMB2-1.2_002374	NA	NA	NA	LMB2-1.2_002374
LMB2-1.2_002375	NA	NA	NA	LMB2-1.2_002375
LMB2-1.2_002376	NA	NA	NA	LMB2-1.2_002376
LMB2-1.2_002377	NA	NA	NA	LMB2-1.2_002377
LMB2-1.2_002378	NA	NA	NA	LMB2-1.2_002378
LMB2-1.2_002379	NA	NA	NA	LMB2-1.2_002379
LMB2-1.2_002380	NA	NA	NA	LMB2-1.2_002380
LMB2-1.2_002381	NA	NA	NA	LMB2-1.2_002381
LMB2-1.2_002382	NA	NA	NA	LMB2-1.2_002382
LMB2-1.2_002383	NA	NA	NA	LMB2-1.2_002383
LMB2-1.2_002384	NA	NA	NA	LMB2-1.2_002384
LMB2-1.2_002385	NA	NA	NA	LMB2-1.2_002385
LMB2-1.2_002386	NA	NA	NA	LMB2-1.2_002386
LMB2-1.2_002387	NA	NA	NA	LMB2-1.2_002387
LMB2-1.2_002388	NA	NA	NA	LMB2-1.2_002388
LMB2-1.2_002389	NA	NA	NA	LMB2-1.2_002389
LMB2-1.2_002390	NA	NA	NA	LMB2-1.2_002390
LMB2-1.2_002391	NA	NA	NA	LMB2-1.2_002391
LMB2-1.2_002392	NA	NA	NA	LMB2-1.2_002392
LMB2-1.2_002393	NA	NA	NA	LMB2-1.2_002393
LMB2-1.2_002394	NA	NA	NA	LMB2-1.2_002394
LMB2-1.2_002395	NA	NA	NA	LMB2-1.2_002395
LMB2-1.2_002396	NA	NA	NA	LMB2-1.2_002396
LMB2-1.2_002397	NA	NA	NA	LMB2-1.2_002397
LMB2-1.2_002398	NA	NA	NA	LMB2-1.2_002398
LMB2-1.2_002399	NA	NA	NA	LMB2-1.2_002399
LMB2-1.2_002400	NA	NA	NA	LMB2-1.2_002400
LMB2-1.2_002401	NA	NA	NA	LMB2-1.2_002401
LMB2-1.2_002402	NA	NA	NA	LMB2-1.2_002402
LMB2-1.2_002403	NA	NA	NA	LMB2-1.2_002403
LMB2-1.2_002404	NA	NA	NA	LMB2-1.2_002404
LMB2-1.2_002405	NA	NA	NA	LMB2-1.2_002405
LMB2-1.2_002406	NA	NA	NA	LMB2-1.2_002406
LMB2-1.2_002407	NA	NA	NA	LMB2-1.2_002407
LMB2-1.2_002408	NA	NA	NA	LMB2-1.2_002408
LMB2-1.2_002409	NA	NA	NA	LMB2-1.2_002409
LMB2-1.2_002410	NA	NA	NA	LMB2-1.2_002410
LMB2-1.2_002411	NA	NA	NA	LMB2-1.2_002411
LMB2-1.2_002412	NA	NA	NA	LMB2-1.2_002412
LMB2-1.2_002413	NA	NA	NA	LMB2-1.2_002413
LMB2-1.2_002414	NA	NA	NA	LMB2-1.2_002414
LMB2-1.2_002415	NA	NA	NA	LMB2-1.2_002415
LMB2-1.2_002416	NA	NA	NA	LMB2-1.2_002416
LMB2-1.2_002417	NA	NA	NA	LMB2-1.2_002417
LMB2-1.2_002418	NA	NA	NA	LMB2-1.2_002418
LMB2-1.2_002419	NA	NA	NA	LMB2-1.2_002419
LMB2-1.2_002420	NA	NA	NA	LMB2-1.2_002420
LMB2-1.2_002421	NA	NA	NA	LMB2-1.2_002421
LMB2-1.2_002422	NA	NA	NA	LMB2-1.2_002422
LMB2-1.2_002423	NA	NA	NA	LMB2-1.2_002423
LMB2-1.2_002424	NA	NA	NA	LMB2-1.2_002424
LMB2-1.2_002425	NA	NA	NA	LMB2-1.2_002425
LMB2-1.2_002426	NA	NA	NA	LMB2-1.2_002426
LMB2-1.2_002427	NA	NA	NA	LMB2-1.2_002427
LMB2-1.2_002428	NA	NA	NA	LMB2-1.2_002428
LMB2-1.2_002429	NA	NA	NA	LMB2-1.2_002429
LMB2-1.2_002430	NA	NA	NA	LMB2-1.2_002430
LMB2-1.2_002431	NA	NA	NA	LMB2-1.2_002431
LMB2-1.2_002432	NA	NA	NA	LMB2-1.2_002432
LMB2-1.2_002433	NA	NA	NA	LMB2-1.2_002433
LMB2-1.2_002434	NA	NA	NA	LMB2-1.2_002434
LMB2-1.2_002435	NA	NA	NA	LMB2-1.2_002435
LMB2-1.2_002436	NA	NA	NA	LMB2-1.2_002436
LMB2-1.2_002437	NA	NA	NA	LMB2-1.2_002437
LMB2-1.2_002438	NA	NA	NA	LMB2-1.2_002438
LMB2-1.2_002439	NA	NA	NA	LMB2-1.2_002439
LMB2-1.2_002440	NA	NA	NA	LMB2-1.2_002440
LMB2-1.2_002441	NA	NA	NA	LMB2-1.2_002441
LMB2-1.2_002442	NA	NA	NA	LMB2-1.2_002442
LMB2-1.2_002443	NA	NA	NA	LMB2-1.2_002443
LMB2-1.2_002444	NA	NA	NA	LMB2-1.2_002444
LMB2-1.2_002445	NA	NA	NA	LMB2-1.2_002445
LMB2-1.2_002446	NA	NA	NA	LMB2-1.2_002446
LMB2-1.2_002447	NA	NA	NA	LMB2-1.2_002447
LMB2-1.2_002448	NA	NA	NA	LMB2-1.2_002448
LMB2-1.2_002449	NA	NA	NA	LMB2-1.2_002449
LMB2-1.2_002450	NA	NA	NA	LMB2-1.2_002450
LMB2-1.2_002451	NA	NA	NA	LMB2-1.2_002451
LMB2-1.2_002452	NA	NA	NA	LMB2-1.2_002452
LMB2-1.2_002453	NA	NA	NA	LMB2-1.2_002453
LMB2-1.2_002454	NA	NA	NA	LMB2-1.2_002454
LMB2-1.2_002455	NA	NA	NA	LMB2-1.2_002455
LMB2-1.2_002456	NA	NA	NA	LMB2-1.2_002456
LMB2-1.2_002457	NA	NA	NA	LMB2-1.2_002457
LMB2-1.2_002458	NA	NA	NA	LMB2-1.2_002458
LMB2-1.2_002459	NA	NA	NA	LMB2-1.2_002459
LMB2-1.2_002460	NA	NA	NA	LMB2-1.2_002460
LMB2-1.2_002461	NA	NA	NA	LMB2-1.2_002461
LMB2-1.2_002462	NA	NA	NA	LMB2-1.2_002462
LMB2-1.2_002463	NA	NA	NA	LMB2-1.2_002463
LMB2-1.2_002464	NA	NA	NA	LMB2-1.2_002464
LMB2-1.2_002465	NA	NA	NA	LMB2-1.2_002465
LMB2-1.2_002466	NA	NA	NA	LMB2-1.2_002466
LMB2-1.2_002467	NA	NA	NA	LMB2-1.2_002467
LMB2-1.2_002468	NA	NA	NA	LMB2-1.2_002468
LMB2-1.2_002469	NA	NA	NA	LMB2-1.2_002469
LMB2-1.2_002470	NA	NA	NA	LMB2-1.2_002470
LMB2-1.2_002471	NA	NA	NA	LMB2-1.2_002471
LMB2-1.2_002472	NA	NA	NA	LMB2-1.2_002472
LMB2-1.2_002473	NA	NA	NA	LMB2-1.2_002473
LMB2-1.2_002474	NA	NA	NA	LMB2-1.2_002474
LMB2-1.2_002475	NA	NA	NA	LMB2-1.2_002475
LMB2-1.2_002476	NA	NA	NA	LMB2-1.2_002476
LMB2-1.2_002477	NA	NA	NA	LMB2-1.2_002477
LMB2-1.2_002478	NA	NA	NA	LMB2-1.2_002478
LMB2-1.2_002479	NA	NA	NA	LMB2-1.2_002479
LMB2-1.2_002480	NA	NA	NA	LMB2-1.2_002480
LMB2-1.2_002481	NA	NA	NA	LMB2-1.2_002481
LMB2-1.2_002482	NA	NA	NA	LMB2-1.2_002482
LMB2-1.2_002483	NA	NA	NA	LMB2-1.2_002483
LMB2-1.2_002484	NA	NA	NA	LMB2-1.2_002484
LMB2-1.2_002485	NA	NA	NA	LMB2-1.2_002485
LMB2-1.2_002486	NA	NA	NA	LMB2-1.2_002486
LMB2-1.2_002487	NA	NA	NA	LMB2-1.2_002487
LMB2-1.2_002488	NA	NA	NA	LMB2-1.2_002488
LMB2-1.2_002489	NA	NA	NA	LMB2-1.2_002489
LMB2-1.2_002490	NA	NA	NA	LMB2-1.2_002490
LMB2-1.2_002491	NA	NA	NA	LMB2-1.2_002491
LMB2-1.2_002492	NA	NA	NA	LMB2-1.2_002492
LMB2-1.2_002493	NA	NA	NA	LMB2-1.2_002493
LMB2-1.2_002494	NA	NA	NA	LMB2-1.2_002494
LMB2-1.2_002495	NA	NA	NA	LMB2-1.2_002495
LMB2-1.2_002496	NA	NA	NA	LMB2-1.2_002496
LMB2-1.2_002497	NA	NA	NA	LMB2-1.2_002497
LMB2-1.2_002498	NA	NA	NA	LMB2-1.2_002498
LMB2-1.2_002499	NA	NA	NA	LMB2-1.2_002499
LMB2-1.2_002500	NA	NA	NA	LMB2-1.2_002500
LMB2-1.2_002501	NA	NA	NA	LMB2-1.2_002501
LMB2-1.2_002502	NA	NA	NA	LMB2-1.2_002502
LMB2-1.2_002503	NA	NA	NA	LMB2-1.2_002503
LMB2-1.2_002504	NA	NA	NA	LMB2-1.2_002504
LMB2-1.2_002505	NA	NA	NA	LMB2-1.2_002505
LMB2-1.2_002506	NA	NA	NA	LMB2-1.2_002506
LMB2-1.2_002507	NA	NA	NA	LMB2-1.2_002507
LMB2-1.2_002508	NA	NA	NA	LMB2-1.2_002508
LMB2-1.2_002509	NA	NA	NA	LMB2-1.2_002509
LMB2-1.2_002510	NA	NA	NA	LMB2-1.2_002510
LMB2-1.2_002511	NA	NA	NA	LMB2-1.2_002511
LMB2-1.2_002512	NA	NA	NA	LMB2-1.2_002512
LMB2-1.2_002513	NA	NA	NA	LMB2-1.2_002513
LMB2-1.2_002514	NA	NA	NA	LMB2-1.2_002514
LMB2-1.2_002515	NA	NA	NA	LMB2-1.2_002515
LMB2-1.2_002516	NA	NA	NA	LMB2-1.2_002516
LMB2-1.2_002517	NA	NA	NA	LMB2-1.2_002517
LMB2-1.2_002518	NA	NA	NA	LMB2-1.2_002518
LMB2-1.2_002519	NA	NA	NA	LMB2-1.2_002519
LMB2-1.2_002520	NA	NA	NA	LMB2-1.2_002520
LMB2-1.2_002521	NA	NA	NA	LMB2-1.2_002521
LMB2-1.2_002522	NA	NA	NA	LMB2-1.2_002522
LMB2-1.2_002523	NA	NA	NA	LMB2-1.2_002523
LMB2-1.2_002524	NA	NA	NA	LMB2-1.2_002524
LMB2-1.2_002525	NA	NA	NA	LMB2-1.2_002525
LMB2-1.2_002526	NA	NA	NA	LMB2-1.2_002526
LMB2-1.2_002527	NA	NA	NA	LMB2-1.2_002527
LMB2-1.2_002528	NA	NA	NA	LMB2-1.2_002528
LMB2-1.2_002529	NA	NA	NA	LMB2-1.2_002529
LMB2-1.2_002530	NA	NA	NA	LMB2-1.2_002530
LMB2-1.2_002531	NA	NA	NA	LMB2-1.2_002531
LMB2-1.2_002532	NA	NA	NA	LMB2-1.2_002532
LMB2-1.2_002533	NA	NA	NA	LMB2-1.2_002533
LMB2-1.2_002534	NA	NA	NA	LMB2-1.2_002534
LMB2-1.2_002535	NA	NA	NA	LMB2-1.2_002535
LMB2-1.2_002536	NA	NA	NA	LMB2-1.2_002536
